TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2019 Tercer trimestre,2019-Q3,Mujeres,F,Haría,35010,Construcción,A4_03,5,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Haría,35010,Construcción,A4_03,20,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Haría,35010,Construcción,A4_03,5,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Haría,35010,Construcción,A4_03,24,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Haría,35010,Construcción,A4_03,4,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Haría,35010,Total,_T,205,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Haría,35010,Total,_T,228,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Haría,35010,Total,_T,223,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Haría,35010,Total,_T,252,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Haría,35010,Total,_T,298,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Haría,35010,Total,_T,311,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Haría,35010,Total,_T,316,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Haría,35010,Total,_T,304,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Haría,35010,Total,_T,290,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Haría,35010,Total,_T,274,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Haría,35010,Total,_T,288,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Haría,35010,Total,_T,271,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Haría,35010,Total,_T,298,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Haría,35010,Total,_T,280,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Haría,35010,Total,_T,217,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Haría,35010,Total,_T,222,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Haría,35010,Total,_T,209,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Haría,35010,Total,_T,219,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Haría,35010,Total,_T,198,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Haría,35010,Total,_T,200,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Haría,35010,Total,_T,180,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Haría,35010,Total,_T,202,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Haría,35010,Total,_T,194,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Haría,35010,Total,_T,197,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Servicios,A4_04,413,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,650,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Servicios,A4_04,466,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,765,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Servicios,A4_04,784,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,1046,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,Servicios,A4_04,828,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,1037,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,Servicios,A4_04,789,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,952,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,Servicios,A4_04,706,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,934,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,Servicios,A4_04,756,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,989,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,Servicios,A4_04,500,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,736,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,Servicios,A4_04,436,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,686,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,Servicios,A4_04,422,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,666,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,Servicios,A4_04,388,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,641,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,Servicios,A4_04,407,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,645,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,14,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,1,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,14,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,17,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,16,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,15,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,11,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,1,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,1,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Industria,A4_02,33,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Industria,A4_02,13,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Industria,A4_02,31,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Industria,A4_02,14,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Industria,A4_02,42,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Industria,A4_02,12,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,Industria,A4_02,40,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Industria,A4_02,17,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,Industria,A4_02,42,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,Industria,A4_02,21,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,Industria,A4_02,40,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,Industria,A4_02,19,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,Industria,A4_02,42,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,Industria,A4_02,17,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,Industria,A4_02,34,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,Industria,A4_02,14,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,Industria,A4_02,35,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,Industria,A4_02,13,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,Industria,A4_02,35,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,Industria,A4_02,13,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,Industria,A4_02,28,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,Industria,A4_02,13,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,Industria,A4_02,35,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,Industria,A4_02,10,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,40,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,43,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,42,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,63,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,85,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,83,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,69,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,68,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,58,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,70,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,47,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,57,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,34,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,43,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,28,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,34,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,31,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,52,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,22,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,51,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,25,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,45,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,Dato desconocido,_U,19,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,Dato desconocido,_U,47,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Construcción,A4_03,61,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,15,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Construcción,A4_03,82,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,17,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Construcción,A4_03,104,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,19,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,Construcción,A4_03,112,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,18,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,Construcción,A4_03,110,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,18,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,Construcción,A4_03,109,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,14,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,Construcción,A4_03,111,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,16,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,Construcción,A4_03,90,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,11,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,Construcción,A4_03,97,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,13,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,Construcción,A4_03,92,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,16,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,Construcción,A4_03,96,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,15,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,Construcción,A4_03,82,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,Construcción,A4_03,14,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Total,_T,554,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Total,_T,723,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Total,_T,634,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Total,_T,861,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Total,_T,1029,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Total,_T,1161,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,Total,_T,1063,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Total,_T,1142,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,Total,_T,1016,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,Total,_T,1063,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,Total,_T,918,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,Total,_T,1026,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,Total,_T,958,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,Total,_T,1067,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,Total,_T,663,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,Total,_T,797,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,Total,_T,609,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,Total,_T,765,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,Total,_T,583,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,Total,_T,748,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,Total,_T,544,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,Total,_T,716,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,Total,_T,553,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,Total,_T,717,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Teguise,35024,Servicios,A4_04,423,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Teguise,35024,Servicios,A4_04,662,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Teguise,35024,Servicios,A4_04,480,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Teguise,35024,Servicios,A4_04,775,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Teguise,35024,Servicios,A4_04,754,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Teguise,35024,Servicios,A4_04,1004,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Teguise,35024,Servicios,A4_04,788,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Teguise,35024,Servicios,A4_04,1013,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Teguise,35024,Servicios,A4_04,731,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Teguise,35024,Servicios,A4_04,928,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Teguise,35024,Servicios,A4_04,677,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Teguise,35024,Servicios,A4_04,902,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Teguise,35024,Servicios,A4_04,704,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Teguise,35024,Servicios,A4_04,902,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Teguise,35024,Servicios,A4_04,472,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Teguise,35024,Servicios,A4_04,712,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Teguise,35024,Servicios,A4_04,403,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Teguise,35024,Servicios,A4_04,624,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Teguise,35024,Servicios,A4_04,411,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Teguise,35024,Servicios,A4_04,651,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Teguise,35024,Servicios,A4_04,364,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Teguise,35024,Servicios,A4_04,653,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Teguise,35024,Servicios,A4_04,387,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Teguise,35024,Servicios,A4_04,650,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,0,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,18,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,22,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,23,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,1,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,19,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,0,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,9,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,0,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,1,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,9,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Teguise,35024,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Teguise,35024,Industria,A4_02,29,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Teguise,35024,Industria,A4_02,17,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Teguise,35024,Industria,A4_02,22,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Teguise,35024,Industria,A4_02,23,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Teguise,35024,Industria,A4_02,33,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Teguise,35024,Industria,A4_02,24,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Teguise,35024,Industria,A4_02,37,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Teguise,35024,Industria,A4_02,23,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Teguise,35024,Industria,A4_02,45,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Teguise,35024,Industria,A4_02,24,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Teguise,35024,Industria,A4_02,35,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Teguise,35024,Industria,A4_02,26,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Teguise,35024,Industria,A4_02,33,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Teguise,35024,Industria,A4_02,26,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Teguise,35024,Industria,A4_02,24,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Teguise,35024,Industria,A4_02,21,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Teguise,35024,Industria,A4_02,22,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Teguise,35024,Industria,A4_02,16,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Teguise,35024,Industria,A4_02,27,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Teguise,35024,Industria,A4_02,16,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Teguise,35024,Industria,A4_02,21,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Teguise,35024,Industria,A4_02,14,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Teguise,35024,Industria,A4_02,16,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Teguise,35024,Industria,A4_02,13,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Teguise,35024,Dato desconocido,_U,28,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Teguise,35024,Dato desconocido,_U,51,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Teguise,35024,Dato desconocido,_U,34,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Teguise,35024,Dato desconocido,_U,63,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Teguise,35024,Dato desconocido,_U,57,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Teguise,35024,Dato desconocido,_U,90,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Teguise,35024,Dato desconocido,_U,49,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Teguise,35024,Dato desconocido,_U,93,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Teguise,35024,Dato desconocido,_U,46,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Teguise,35024,Dato desconocido,_U,84,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Teguise,35024,Dato desconocido,_U,37,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Teguise,35024,Dato desconocido,_U,74,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Teguise,35024,Dato desconocido,_U,27,,,
