TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2021 Primer trimestre,2021-Q1,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,97,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,72,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,97,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,23,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,80,,,
2020 Tercer trimestre,2020-Q3,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,103,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,85,,,
2020 Segundo trimestre,2020-Q2,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,109,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,27,,,
2020 Primer trimestre,2020-Q1,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,76,,,
2020 Primer trimestre,2020-Q1,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,103,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,31,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,73,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,104,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,31,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,76,,,
2019 Tercer trimestre,2019-Q3,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,107,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,27,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,80,,,
2019 Segundo trimestre,2019-Q2,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,107,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,31,,,
2019 Primer trimestre,2019-Q1,Hombres,M,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,71,,,
2019 Primer trimestre,2019-Q1,Total,_T,La Guancha,38018,"Agricultura, ganadería, silvicultura y pesca",A4_01,102,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,La Guancha,38018,Industria,A4_02,13,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,La Guancha,38018,Industria,A4_02,56,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,La Guancha,38018,Industria,A4_02,69,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,La Guancha,38018,Industria,A4_02,13,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,La Guancha,38018,Industria,A4_02,60,,,
2021 Tercer trimestre,2021-Q3,Total,_T,La Guancha,38018,Industria,A4_02,73,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,La Guancha,38018,Industria,A4_02,14,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,La Guancha,38018,Industria,A4_02,64,,,
2021 Segundo trimestre,2021-Q2,Total,_T,La Guancha,38018,Industria,A4_02,78,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,La Guancha,38018,Industria,A4_02,15,,,
2021 Primer trimestre,2021-Q1,Hombres,M,La Guancha,38018,Industria,A4_02,64,,,
2021 Primer trimestre,2021-Q1,Total,_T,La Guancha,38018,Industria,A4_02,79,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,La Guancha,38018,Industria,A4_02,13,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,La Guancha,38018,Industria,A4_02,64,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,La Guancha,38018,Industria,A4_02,77,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,La Guancha,38018,Industria,A4_02,13,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,La Guancha,38018,Industria,A4_02,66,,,
2020 Tercer trimestre,2020-Q3,Total,_T,La Guancha,38018,Industria,A4_02,79,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,La Guancha,38018,Industria,A4_02,14,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,La Guancha,38018,Industria,A4_02,61,,,
2020 Segundo trimestre,2020-Q2,Total,_T,La Guancha,38018,Industria,A4_02,75,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,La Guancha,38018,Industria,A4_02,14,,,
2020 Primer trimestre,2020-Q1,Hombres,M,La Guancha,38018,Industria,A4_02,62,,,
2020 Primer trimestre,2020-Q1,Total,_T,La Guancha,38018,Industria,A4_02,76,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,La Guancha,38018,Industria,A4_02,13,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,La Guancha,38018,Industria,A4_02,64,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,La Guancha,38018,Industria,A4_02,77,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,La Guancha,38018,Industria,A4_02,14,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,La Guancha,38018,Industria,A4_02,66,,,
2019 Tercer trimestre,2019-Q3,Total,_T,La Guancha,38018,Industria,A4_02,80,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,La Guancha,38018,Industria,A4_02,13,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,La Guancha,38018,Industria,A4_02,63,,,
2019 Segundo trimestre,2019-Q2,Total,_T,La Guancha,38018,Industria,A4_02,76,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,La Guancha,38018,Industria,A4_02,14,,,
2019 Primer trimestre,2019-Q1,Hombres,M,La Guancha,38018,Industria,A4_02,67,,,
2019 Primer trimestre,2019-Q1,Total,_T,La Guancha,38018,Industria,A4_02,81,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,La Guancha,38018,Dato desconocido,_U,5,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,La Guancha,38018,Dato desconocido,_U,5,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,La Guancha,38018,Dato desconocido,_U,6,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2021 Tercer trimestre,2021-Q3,Total,_T,La Guancha,38018,Dato desconocido,_U,6,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,La Guancha,38018,Dato desconocido,_U,5,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2021 Segundo trimestre,2021-Q2,Total,_T,La Guancha,38018,Dato desconocido,_U,5,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,La Guancha,38018,Dato desconocido,_U,5,,,
2021 Primer trimestre,2021-Q1,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2021 Primer trimestre,2021-Q1,Total,_T,La Guancha,38018,Dato desconocido,_U,5,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,La Guancha,38018,Dato desconocido,_U,5,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,La Guancha,38018,Dato desconocido,_U,5,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,La Guancha,38018,Dato desconocido,_U,6,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2020 Tercer trimestre,2020-Q3,Total,_T,La Guancha,38018,Dato desconocido,_U,6,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,La Guancha,38018,Dato desconocido,_U,6,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2020 Segundo trimestre,2020-Q2,Total,_T,La Guancha,38018,Dato desconocido,_U,6,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,La Guancha,38018,Dato desconocido,_U,6,,,
2020 Primer trimestre,2020-Q1,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2020 Primer trimestre,2020-Q1,Total,_T,La Guancha,38018,Dato desconocido,_U,6,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,La Guancha,38018,Dato desconocido,_U,5,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,La Guancha,38018,Dato desconocido,_U,5,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,La Guancha,38018,Dato desconocido,_U,5,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2019 Tercer trimestre,2019-Q3,Total,_T,La Guancha,38018,Dato desconocido,_U,5,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,La Guancha,38018,Dato desconocido,_U,3,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2019 Segundo trimestre,2019-Q2,Total,_T,La Guancha,38018,Dato desconocido,_U,3,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,La Guancha,38018,Dato desconocido,_U,1,,,
2019 Primer trimestre,2019-Q1,Hombres,M,La Guancha,38018,Dato desconocido,_U,0,,,
2019 Primer trimestre,2019-Q1,Total,_T,La Guancha,38018,Dato desconocido,_U,1,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,La Guancha,38018,Construcción,A4_03,8,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,La Guancha,38018,Construcción,A4_03,225,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,La Guancha,38018,Construcción,A4_03,233,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,La Guancha,38018,Construcción,A4_03,8,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,La Guancha,38018,Construcción,A4_03,234,,,
2021 Tercer trimestre,2021-Q3,Total,_T,La Guancha,38018,Construcción,A4_03,242,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,La Guancha,38018,Construcción,A4_03,8,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,La Guancha,38018,Construcción,A4_03,236,,,
2021 Segundo trimestre,2021-Q2,Total,_T,La Guancha,38018,Construcción,A4_03,244,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,La Guancha,38018,Construcción,A4_03,7,,,
2021 Primer trimestre,2021-Q1,Hombres,M,La Guancha,38018,Construcción,A4_03,218,,,
2021 Primer trimestre,2021-Q1,Total,_T,La Guancha,38018,Construcción,A4_03,225,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,La Guancha,38018,Construcción,A4_03,8,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,La Guancha,38018,Construcción,A4_03,210,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,La Guancha,38018,Construcción,A4_03,218,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,La Guancha,38018,Construcción,A4_03,7,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,La Guancha,38018,Construcción,A4_03,221,,,
2020 Tercer trimestre,2020-Q3,Total,_T,La Guancha,38018,Construcción,A4_03,228,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,La Guancha,38018,Construcción,A4_03,8,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,La Guancha,38018,Construcción,A4_03,216,,,
2020 Segundo trimestre,2020-Q2,Total,_T,La Guancha,38018,Construcción,A4_03,224,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,La Guancha,38018,Construcción,A4_03,7,,,
2020 Primer trimestre,2020-Q1,Hombres,M,La Guancha,38018,Construcción,A4_03,180,,,
2020 Primer trimestre,2020-Q1,Total,_T,La Guancha,38018,Construcción,A4_03,187,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,La Guancha,38018,Construcción,A4_03,7,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,La Guancha,38018,Construcción,A4_03,234,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,La Guancha,38018,Construcción,A4_03,241,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,La Guancha,38018,Construcción,A4_03,7,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,La Guancha,38018,Construcción,A4_03,232,,,
2019 Tercer trimestre,2019-Q3,Total,_T,La Guancha,38018,Construcción,A4_03,239,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,La Guancha,38018,Construcción,A4_03,5,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,La Guancha,38018,Construcción,A4_03,244,,,
2019 Segundo trimestre,2019-Q2,Total,_T,La Guancha,38018,Construcción,A4_03,249,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,La Guancha,38018,Construcción,A4_03,7,,,
2019 Primer trimestre,2019-Q1,Hombres,M,La Guancha,38018,Construcción,A4_03,224,,,
2019 Primer trimestre,2019-Q1,Total,_T,La Guancha,38018,Construcción,A4_03,231,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,La Guancha,38018,Total,_T,888,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,La Guancha,38018,Total,_T,1081,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,La Guancha,38018,Total,_T,1969,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,La Guancha,38018,Total,_T,910,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,La Guancha,38018,Total,_T,1095,,,
2021 Tercer trimestre,2021-Q3,Total,_T,La Guancha,38018,Total,_T,2005,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,La Guancha,38018,Total,_T,855,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,La Guancha,38018,Total,_T,1073,,,
2021 Segundo trimestre,2021-Q2,Total,_T,La Guancha,38018,Total,_T,1928,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,La Guancha,38018,Total,_T,858,,,
2021 Primer trimestre,2021-Q1,Hombres,M,La Guancha,38018,Total,_T,1038,,,
2021 Primer trimestre,2021-Q1,Total,_T,La Guancha,38018,Total,_T,1896,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,La Guancha,38018,Total,_T,868,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,La Guancha,38018,Total,_T,1040,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,La Guancha,38018,Total,_T,1908,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,La Guancha,38018,Total,_T,864,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,La Guancha,38018,Total,_T,1069,,,
2020 Tercer trimestre,2020-Q3,Total,_T,La Guancha,38018,Total,_T,1933,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,La Guancha,38018,Total,_T,845,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,La Guancha,38018,Total,_T,1043,,,
2020 Segundo trimestre,2020-Q2,Total,_T,La Guancha,38018,Total,_T,1888,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,La Guancha,38018,Total,_T,848,,,
2020 Primer trimestre,2020-Q1,Hombres,M,La Guancha,38018,Total,_T,1011,,,
2020 Primer trimestre,2020-Q1,Total,_T,La Guancha,38018,Total,_T,1859,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,La Guancha,38018,Total,_T,914,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,La Guancha,38018,Total,_T,1081,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,La Guancha,38018,Total,_T,1995,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,La Guancha,38018,Total,_T,880,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,La Guancha,38018,Total,_T,1091,,,
2019 Tercer trimestre,2019-Q3,Total,_T,La Guancha,38018,Total,_T,1971,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,La Guancha,38018,Total,_T,854,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,La Guancha,38018,Total,_T,1109,,,
2019 Segundo trimestre,2019-Q2,Total,_T,La Guancha,38018,Total,_T,1963,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,La Guancha,38018,Total,_T,855,,,
2019 Primer trimestre,2019-Q1,Hombres,M,La Guancha,38018,Total,_T,1063,,,
2019 Primer trimestre,2019-Q1,Total,_T,La Guancha,38018,Total,_T,1918,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,4078,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3486,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,San Bartolomé,35018,Servicios,A4_04,7564,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3923,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3357,,,
2021 Tercer trimestre,2021-Q3,Total,_T,San Bartolomé,35018,Servicios,A4_04,7280,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3682,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3226,,,
2021 Segundo trimestre,2021-Q2,Total,_T,San Bartolomé,35018,Servicios,A4_04,6908,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3736,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3211,,,
2021 Primer trimestre,2021-Q1,Total,_T,San Bartolomé,35018,Servicios,A4_04,6947,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3831,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3256,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,San Bartolomé,35018,Servicios,A4_04,7087,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3844,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3288,,,
2020 Tercer trimestre,2020-Q3,Total,_T,San Bartolomé,35018,Servicios,A4_04,7132,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3737,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3273,,,
2020 Segundo trimestre,2020-Q2,Total,_T,San Bartolomé,35018,Servicios,A4_04,7010,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3849,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3338,,,
2020 Primer trimestre,2020-Q1,Total,_T,San Bartolomé,35018,Servicios,A4_04,7187,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,4048,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3619,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,San Bartolomé,35018,Servicios,A4_04,7667,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3995,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3596,,,
2019 Tercer trimestre,2019-Q3,Total,_T,San Bartolomé,35018,Servicios,A4_04,7591,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,3958,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3581,,,
2019 Segundo trimestre,2019-Q2,Total,_T,San Bartolomé,35018,Servicios,A4_04,7539,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,Servicios,A4_04,4012,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,Servicios,A4_04,3573,,,
2019 Primer trimestre,2019-Q1,Total,_T,San Bartolomé,35018,Servicios,A4_04,7585,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,45,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,55,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,43,,,
2021 Tercer trimestre,2021-Q3,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,53,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,48,,,
2021 Segundo trimestre,2021-Q2,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,60,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,51,,,
2021 Primer trimestre,2021-Q1,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,64,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,42,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,54,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,38,,,
2020 Tercer trimestre,2020-Q3,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,48,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,40,,,
2020 Segundo trimestre,2020-Q2,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,53,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,43,,,
2020 Primer trimestre,2020-Q1,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,53,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,11,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,40,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,51,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,42,,,
2019 Tercer trimestre,2019-Q3,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,55,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,37,,,
2019 Segundo trimestre,2019-Q2,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,49,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,34,,,
2019 Primer trimestre,2019-Q1,Total,_T,San Bartolomé,35018,"Agricultura, ganadería, silvicultura y pesca",A4_01,46,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé,35018,Industria,A4_02,78,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé,35018,Industria,A4_02,236,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,San Bartolomé,35018,Industria,A4_02,314,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé,35018,Industria,A4_02,74,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé,35018,Industria,A4_02,239,,,
2021 Tercer trimestre,2021-Q3,Total,_T,San Bartolomé,35018,Industria,A4_02,313,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé,35018,Industria,A4_02,66,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé,35018,Industria,A4_02,233,,,
2021 Segundo trimestre,2021-Q2,Total,_T,San Bartolomé,35018,Industria,A4_02,299,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé,35018,Industria,A4_02,66,,,
