,Municipio,Año,Sexo,Tipo,Defunciones
256,        Puerto del Rosario,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"4,74"
257,        Tuineje,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
258,        Agaete,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
259,        Agüimes,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
260,        Artenara,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,....
261,        Arucas,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
262,        Firgas,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
264,        Ingenio,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
265,        Mogán,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
266,        Moya,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
267,        Palmas de Gran Canaria (Las),2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"2,18"
268,        San Bartolomé de Tirajana,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
269,        Aldea de San Nicolás (La),2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
270,        Santa Brígida,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"10,96"
271,        Santa Lucía,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
272,        Santa María de Guía,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
273,        Tejeda,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
274,        Telde,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,96"
275,        Teror,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
276,        Valsequillo,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
277,        Valleseco,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
278,        Vega de San Mateo,2020,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
280,        Arrecife,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,13"
281,        Haría,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
282,        San Bartolomé,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
283,        Teguise,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
284,        Tías,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
285,        Tinajo,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
286,        Yaiza,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
288,        Betancuria,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
289,        Oliva (La),2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
290,        Pájara,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
291,        Puerto del Rosario,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
292,        Tuineje,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
293,        Agaete,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
294,        Agüimes,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
295,        Artenara,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
296,        Arucas,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"5,25"
297,        Firgas,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
298,        Gáldar,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
299,        Ingenio,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
300,        Mogán,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
301,        Moya,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
302,        Palmas de Gran Canaria (Las),2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"1,63"
303,        San Bartolomé de Tirajana,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,59"
304,        Aldea de San Nicolás (La),2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
305,        Santa Brígida,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
306,        Santa Lucía,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
307,        Santa María de Guía,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
308,        Tejeda,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
309,        Telde,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,97"
310,        Teror,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"15,58"
312,        Valleseco,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
313,        Vega de San Mateo,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
315,        Arrecife,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"15,53"
316,        Haría,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"36,22"
317,        San Bartolomé,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,09"
318,        Teguise,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"17,14"
320,        Tinajo,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
321,        Yaiza,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
322,        Antigua,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
323,        Betancuria,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
324,        Oliva (La),2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"13,85"
325,        Pájara,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"9,20"
326,        Puerto del Rosario,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"4,75"
327,        Tuineje,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,29"
328,        Agaete,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"70,20"
329,        Agüimes,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"12,36"
330,        Artenara,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
331,        Arucas,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"20,94"
332,        Firgas,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"131,10"
333,        Gáldar,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,44"
334,        Ingenio,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"6,24"
336,        Moya,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,06"
337,        Palmas de Gran Canaria (Las),2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,19"
338,        San Bartolomé de Tirajana,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"7,21"
339,        Aldea de San Nicolás (La),2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,77"
340,        Santa Brígida,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,87"
341,        Santa Lucía,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,14"
342,        Santa María de Guía,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"43,45"
343,        Tejeda,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
344,        Telde,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,82"
345,        Teror,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"46,35"
346,        Valsequillo,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,12"
347,        Valleseco,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"50,94"
348,        Vega de San Mateo,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"50,70"
350,        Arrecife,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,51"
352,        San Bartolomé,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,48"
353,        Teguise,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"8,69"
354,        Tías,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
355,        Tinajo,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"30,11"
356,        Yaiza,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"22,76"
357,        Antigua,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,75"
358,        Betancuria,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,....
360,        Pájara,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"36,26"
361,        Puerto del Rosario,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,95"
362,        Tuineje,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
363,        Agaete,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,36"
364,        Agüimes,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,75"
365,        Artenara,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,....
366,        Arucas,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"36,62"
367,        Firgas,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"52,99"
368,        Gáldar,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"73,73"
369,        Ingenio,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
370,        Mogán,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,87"
371,        Moya,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,25"
372,        Palmas de Gran Canaria (Las),2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"20,19"
373,        San Bartolomé de Tirajana,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,79"
374,        Aldea de San Nicolás (La),2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,95"
375,        Santa Brígida,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,91"
376,        Santa Lucía,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,96"
377,        Santa María de Guía,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
378,        Tejeda,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
379,        Telde,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,79"
380,        Teror,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"31,08"
381,        Valsequillo,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
382,        Valleseco,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
385,        Arrecife,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,76"
386,        Haría,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"37,36"
387,        San Bartolomé,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"31,62"
388,        Teguise,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"17,63"
389,        Tías,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,08"
390,        Tinajo,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"30,51"
391,        Yaiza,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
392,        Antigua,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,87"
393,        Betancuria,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
394,        Oliva (La),2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"7,15"
395,        Pájara,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,10"
396,        Puerto del Rosario,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"4,79"
397,        Tuineje,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
398,        Agaete,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,77"
399,        Agüimes,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,92"
400,        Artenara,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
401,        Arucas,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"42,02"
402,        Firgas,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
403,        Gáldar,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,49"
404,        Ingenio,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"6,32"
405,        Mogán,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,09"
406,        Moya,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"76,41"
408,        San Bartolomé de Tirajana,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,11"
409,        Aldea de San Nicolás (La),2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"26,02"
410,        Santa Brígida,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
411,        Santa Lucía,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,25"
412,        Santa María de Guía,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,47"
413,        Tejeda,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"97,66"
414,        Telde,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,78"
416,        Valsequillo,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,29"
417,        Valleseco,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
418,        Vega de San Mateo,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
420,        Arrecife,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"21,75"
421,        Haría,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
422,        San Bartolomé,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"10,54"
423,        Teguise,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
424,        Tías,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"18,72"
425,        Tinajo,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
426,        Yaiza,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
427,        Antigua,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
428,        Betancuria,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
429,        Oliva (La),2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"13,85"
430,        Pájara,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"9,20"
432,        Tuineje,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"25,29"
433,        Agaete,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"70,20"
434,        Agüimes,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"6,18"
435,        Artenara,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
436,        Arucas,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,70"
437,        Firgas,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
438,        Gáldar,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"16,30"
439,        Ingenio,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"18,72"
440,        Mogán,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
441,        Moya,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"50,11"
442,        Palmas de Gran Canaria (Las),2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"21,93"
443,        San Bartolomé de Tirajana,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"25,24"
444,        Aldea de San Nicolás (La),2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
445,        Santa Brígida,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"10,94"
446,        Santa Lucía,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"8,14"
448,        Tejeda,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
449,        Telde,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"13,89"
450,        Teror,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
451,        Valsequillo,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
452,        Valleseco,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
453,        Vega de San Mateo,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
456,        Haría,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
457,        San Bartolomé,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"31,44"
458,        Teguise,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"34,75"
459,        Tías,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
460,        Tinajo,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
461,        Yaiza,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"22,76"
462,        Antigua,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"44,24"
463,        Betancuria,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,....
464,        Oliva (La),2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"7,01"
